"District_Name","RuralandUrban","households","Livable","Dilapidated","Latrine_premise","household_rural","houshold_urban","rural_livable","rural_dilapidated","rural_premise","urban_livable","urban_dilapidated","urban_premise"
"Surat","Total",100,313981232002.6372,36487.932,5163042.3780000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Surat","Urban",100,346895636770.87585,30406.61,5704280.035999999,0.0,346901371457.52185,0.0,0.0,0.0,346895636770.87585,30406.61,5704280.035999999
"Tapi","Rural",100,1497954369.5132,8070.22,185615.06,1498148054.7932,0.0,1497954369.5132,8070.22,185615.06,0.0,0.0,0.0
"Tapi","Total",100,1830109468.8400404,8070.22,226773.18200000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Tapi","Urban",100,5047454940.751,6456.176,625442.05,0.0,5048086838.977,0.0,0.0,0.0,5047454940.751,6456.176,625442.05
"Diu","Rural",100,11741667.391080001,156.222,22548.042,11764371.65508,0.0,11741667.391080001,156.222,22548.042,0.0,0.0,0.0
"Diu","Total",100,15944804.678879999,104.148,30619.512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Diu","Urban",100,20256410.02572,104.148,38899.278,0.0,20295413.45172,0.0,0.0,0.0,20256410.02572,104.148,38899.278
"Daman","Rural",100,26.4,0.9,57.3,84.6,0.0,26.4,0.9,57.3,0.0,0.0,0.0
"Daman","Total",100,35.5,0.6,82.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Daman","Urban",100,37.1,0.6,86.8,0.0,124.5,0.0,0.0,0.0,37.1,0.6,86.8
"Dadra and Nagar Haveli","Rural",100,313060073.20465004,2749.672,91082.88500000001,313153905.76165,0.0,313060073.20465004,2749.672,91082.88500000001,0.0,0.0,0.0
"Dadra and Nagar Haveli","Total",100,646203245.44507,1718.545,188008.823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Dadra and Nagar Haveli","Urban",100,960444677.4165299,687.418,279435.41699999996,0.0,960724800.2515299,0.0,0.0,0.0,960444677.4165299,687.418,279435.41699999996
"Nandurbar","Rural",100,6058634387.6657505,64283.505,367569.78500000003,6059066240.95575,0.0,6058634387.6657505,64283.505,367569.78500000003,0.0,0.0,0.0
"Nandurbar","Total",100,7797435288.16175,62635.21,473060.665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Nandurbar","Urban",100,17252165184.60875,54393.735,1046667.3250000001,0.0,17253266245.66875,0.0,0.0,0.0,17252165184.60875,54393.735,1046667.3250000001
"Dhule","Rural",100,7865285343.49228,69729.308,383511.194,7865738583.99428,0.0,7865285343.49228,69729.308,383511.194,0.0,0.0,0.0
"Dhule","Total",100,13122829022.29728,61525.86,639868.944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Dhule","Urban",100,27465408178.077316,32813.792,1339212.886,0.0,27466780204.755318,0.0,0.0,0.0,27465408178.077316,32813.792,1339212.886
"Jalgaon","Rural",100,40436367088.769135,232645.435,955961.242,40437555695.44613,0.0,40436367088.769135,232645.435,955961.242,0.0,0.0,0.0
"Jalgaon","Total",100,63517302285.45594,181886.43099999998,1501620.535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Jalgaon","Urban",100,116120363896.50961,71908.589,2745216.133,0.0,116123181021.23161,0.0,0.0,0.0,116120363896.50961,71908.589,2745216.133
"Buldana","Rural",100,46.9,6.7,29.1,82.7,0.0,46.9,6.7,29.1,0.0,0.0,0.0
"Buldana","Total",100,44.4,6.1,35.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Buldana","Urban",100,34.4,3.5,60.9,0.0,98.8,0.0,0.0,0.0,34.4,3.5,60.9
"Akola","Rural",100,10166887878.42324,128787.32599999999,560496.954,10167577162.703241,0.0,10166887878.42324,128787.32599999999,560496.954,0.0,0.0,0.0
"Akola","Total",100,15168075443.213963,107020.45400000001,836210.6660000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Akola","Urban",100,23788543482.524277,67114.52200000001,1311454.038,0.0,23789922051.084274,0.0,0.0,0.0,23788543482.524277,67114.52200000001,1311454.038
"Washim","Rural",100,46.3,6.7,27.5,80.5,0.0,46.3,6.7,27.5,0.0,0.0,0.0
"Washim","Total",100,44.6,6.0,33.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Washim","Urban",100,35.7,2.6,67.3,0.0,105.6,0.0,0.0,0.0,35.7,2.6,67.3
"Amravati","Rural",100,44.6,6.6,41.1,92.3,0.0,44.6,6.6,41.1,0.0,0.0,0.0
"Amravati","Total",100,40.2,5.4,53.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Amravati","Urban",100,31.3,2.9,78.6,0.0,112.8,0.0,0.0,0.0,31.3,2.9,78.6
"Wardha","Rural",100,43.7,9.5,47.2,100.4,0.0,43.7,9.5,47.2,0.0,0.0,0.0
"Wardha","Total",100,37.7,7.7,56.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Wardha","Urban",100,24.0,3.7,78.4,0.0,106.10000000000001,0.0,0.0,0.0,24.0,3.7,78.4
"Nagpur","Rural",100,99832840363.989,386246.31,2145295.77,99835371906.069,0.0,99832840363.989,386246.31,2145295.77,0.0,0.0,0.0
"Nagpur","Total",100,163933753048.893,214064.22,3522752.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Nagpur","Urban",100,194901423704.09998,130299.95999999999,4188213.0,0.0,194905742217.05997,0.0,0.0,0.0,194901423704.09998,130299.95999999999,4188213.0
"Bhandara","Rural",100,8039673550.482479,97227.054,669786.372,8040440563.908479,0.0,8039673550.482479,97227.054,669786.372,0.0,0.0,0.0
"Bhandara","Total",100,8817706474.72272,86424.04800000001,734604.4079999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Bhandara","Urban",100,12145958428.41708,40811.356,1011881.5619999999,0.0,12147011121.335081,0.0,0.0,0.0,12145958428.41708,40811.356,1011881.5619999999
"Gondiya","Rural",100,8307867633.982749,68770.364,628190.825,8308564595.171749,0.0,8307867633.982749,68770.364,628190.825,0.0,0.0,0.0
"Gondiya","Total",100,9164889768.85676,64802.843,692993.6680000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Gondiya","Urban",100,13519961433.82877,43642.731,1022297.9110000001,0.0,13521027374.47077,0.0,0.0,0.0,13519961433.82877,43642.731,1022297.9110000001
"Gadchiroli","Rural",100,2555674068.50808,93345.954,238193.124,2556005607.58608,0.0,2555674068.50808,93345.954,238193.124,0.0,0.0,0.0
"Gadchiroli","Total",100,3108252245.4828,86908.302,289694.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Gadchiroli","Urban",100,7586437888.04876,42917.68,707068.778,0.0,7587187874.506761,0.0,0.0,0.0,7586437888.04876,42917.68,707068.778
"Chandrapur","Rural",100,14139600809.224592,246882.38399999996,641453.337,14140489144.945593,0.0,14139600809.224592,246882.38399999996,641453.337,0.0,0.0,0.0
"Chandrapur","Total",100,21039337286.57817,189570.40199999997,954464.931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Chandrapur","Urban",100,34838810241.28533,74946.43800000001,1580488.1190000002,0.0,34840465675.84234,0.0,0.0,0.0,34838810241.28533,74946.43800000001,1580488.1190000002
"Yavatmal","Rural",100,46.9,8.1,21.8,76.8,0.0,46.9,8.1,21.8,0.0,0.0,0.0
"Yavatmal","Total",100,43.4,7.3,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Yavatmal","Urban",100,29.3,3.9,68.2,0.0,101.4,0.0,0.0,0.0,29.3,3.9,68.2
"Nanded","Rural",100,51.2,7.8,19.2,78.2,0.0,51.2,7.8,19.2,0.0,0.0,0.0
"Nanded","Total",100,47.0,6.8,33.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Nanded","Urban",100,35.0,4.0,73.2,0.0,112.2,0.0,0.0,0.0,35.0,4.0,73.2
"Hingoli","Rural",100,3728719959.8772492,70640.7,316705.80499999993,3729107306.382249,0.0,3728719959.8772492,70640.7,316705.80499999993,0.0,0.0,0.0
"Hingoli","Total",100,4491097646.841001,65931.31999999999,381459.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Hingoli","Urban",100,9106948006.094252,36497.695,773515.665,0.0,9107758019.454252,0.0,0.0,0.0,9106948006.094252,36497.695,773515.665
"Parbhani","Rural",100,4483711693.19668,152395.138,244199.43800000002,4484108287.772679,0.0,4483711693.19668,152395.138,244199.43800000002,0.0,0.0,0.0
"Parbhani","Total",100,9709089982.26048,132198.192,528792.768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Parbhani","Urban",100,22553406937.95924,80787.78400000001,1228341.534,0.0,22554716067.27724,0.0,0.0,0.0,22553406937.95924,80787.78400000001,1228341.534
"Jalna","Rural",100,41.0,6.9,29.2,77.10000000000001,0.0,41.0,6.9,29.2,0.0,0.0,0.0
"Jalna","Total",100,40.2,6.2,36.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Jalna","Urban",100,36.5,3.1,70.2,0.0,109.8,0.0,0.0,0.0,36.5,3.1,70.2
"Aurangabad","Rural",100,39.7,8.0,19.8,67.5,0.0,39.7,8.0,19.8,0.0,0.0,0.0
"Aurangabad","Total",100,32.3,5.2,48.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Aurangabad","Urban",100,22.6,1.4,87.4,0.0,111.4,0.0,0.0,0.0,22.6,1.4,87.4
"Nashik","Rural",100,34.5,5.6,29.3,69.39999999999999,0.0,34.5,5.6,29.3,0.0,0.0,0.0
"Nashik","Total",100,30.0,4.2,46.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Nashik","Urban",100,24.3,2.5,69.1,0.0,95.89999999999999,0.0,0.0,0.0,24.3,2.5,69.1
"Thane","Rural",100,485637688914.1589,641488.5839999999,4390878.756,485642721281.49884,0.0,485637688914.1589,641488.5839999999,4390878.756,0.0,0.0,0.0
"Thane","Total",100,819590054338.7568,232263.108,7410299.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Thane","Urban",100,911335209675.1848,121661.62800000001,8239810.26,0.0,911343571147.0729,0.0,0.0,0.0,911335209675.1848,121661.62800000001,8239810.26
"Mumbai Suburban","Total",100,27.1,1.4,54.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Mumbai Suburban","Urban",100,27.1,1.4,54.7,0.0,83.20000000000002,0.0,0.0,0.0,27.1,1.4,54.7
"Mumbai","Total",100,63782398960.770706,46281.165,2067225.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Mumbai","Urban",100,63782398960.770706,46281.165,2067225.37,0.0,63784512467.30571,0.0,0.0,0.0,63782398960.770706,46281.165,2067225.37
"Raigarh","Rural",100,35319559067.600006,94831.20000000001,1340807.8,35320994706.600006,0.0,35319559067.600006,94831.20000000001,1340807.8,0.0,0.0,0.0
"Raigarh","Total",100,43021859768.0,68489.20000000001,1633204.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Raigarh","Urban",100,56205978084.0,28976.200000000004,2133702.0,0.0,56208140762.2,0.0,0.0,0.0,56205978084.0,28976.200000000004,2133702.0
"Pune","Rural",100,549486883724.2676,462040.992,5827374.144,549493173139.40356,0.0,549486883724.2676,462040.992,5827374.144,0.0,0.0,0.0
"Pune","Total",100,656183366000.8243,245164.608,6958903.104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Pune","Urban",100,715755568605.2352,122582.304,7590673.44,0.0,715763281860.9791,0.0,0.0,0.0,715755568605.2352,122582.304,7590673.44
"Ahmadnagar","Rural",100,30.6,7.4,39.1,77.10000000000001,0.0,30.6,7.4,39.1,0.0,0.0,0.0
"Ahmadnagar","Total",100,29.1,6.4,46.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Ahmadnagar","Urban",100,23.1,2.5,73.6,0.0,99.19999999999999,0.0,0.0,0.0,23.1,2.5,73.6
"Bid","Rural",100,10291016631.89754,206803.92,398097.546,10291621533.363539,0.0,10291016631.89754,206803.92,398097.546,0.0,0.0,0.0
"Bid","Total",100,16773020614.326511,183538.479,648847.299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Bid","Urban",100,46175925276.89091,74966.421,1786268.859,0.0,46177786512.170906,0.0,0.0,0.0,46175925276.89091,74966.421,1786268.859
"Latur","Rural",100,14937233455.91168,139889.172,608640.608,14937981985.69168,0.0,14937233455.91168,139889.172,608640.608,0.0,0.0,0.0
"Latur","Total",100,22646773304.124157,120255.604,922777.696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Latur","Urban",100,46919777669.980644,63809.096000000005,1911818.6840000001,0.0,46921753297.76064,0.0,0.0,0.0,46919777669.980644,63809.096000000005,1911818.6840000001
"Osmanabad","Rural",100,6099579194.622721,102769.712,367981.87200000003,6100049946.20672,0.0,6099579194.622721,102769.712,367981.87200000003,0.0,0.0,0.0
"Osmanabad","Total",100,7610736202.299519,92824.256,459148.55199999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Osmanabad","Urban",100,15880886371.585278,46412.128,958078.928,0.0,15881890862.641277,0.0,0.0,0.0,15880886371.585278,46412.128,958078.928
"Solapur","Rural",100,59844084170.47056,336784.968,1385999.676,59845806955.11456,0.0,59844084170.47056,336784.968,1385999.676,0.0,0.0,0.0
"Solapur","Total",100,76995659695.96367,254747.60400000002,1783233.228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Solapur","Urban",100,113535972772.01424,82037.364,2629513.404,0.0,113538684322.78224,0.0,0.0,0.0,113535972772.01424,82037.364,2629513.404
"Satara","Rural",100,27.8,5.3,70.1,103.19999999999999,0.0,27.8,5.3,70.1,0.0,0.0,0.0
"Satara","Total",100,26.4,4.8,71.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Satara","Urban",100,20.7,2.7,75.4,0.0,98.80000000000001,0.0,0.0,0.0,20.7,2.7,75.4
"Ratnagiri","Rural",100,17528769718.39392,66217.829,1085326.368,17529921262.59092,0.0,17528769718.39392,66217.829,1085326.368,0.0,0.0,0.0
"Ratnagiri","Total",100,18102628250.841343,61372.621999999996,1120857.8860000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Ratnagiri","Urban",100,21389272573.0402,30686.310999999998,1324356.5799999998,0.0,21390627615.931202,0.0,0.0,0.0,21389272573.0402,30686.310999999998,1324356.5799999998
"Sindhudurg","Rural",100,5370986754.19944,39083.945999999996,632140.344,5371657978.48944,0.0,5370986754.19944,39083.945999999996,632140.344,0.0,0.0,0.0
"Sindhudurg","Total",100,5479272777.46959,37384.644,644885.109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Sindhudurg","Urban",100,6266151213.232679,25489.53,737497.068,0.0,6266914199.830679,0.0,0.0,0.0,6266151213.232679,25489.53,737497.068
"Kolhapur","Rural",100,24.3,2.0,74.4,100.7,0.0,24.3,2.0,74.4,0.0,0.0,0.0
"Kolhapur","Total",100,23.6,1.7,74.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Kolhapur","Urban",100,22.2,1.2,74.7,0.0,98.10000000000001,0.0,0.0,0.0,22.2,1.2,74.7
"Sangli","Rural",100,27.4,5.1,60.5,93.0,0.0,27.4,5.1,60.5,0.0,0.0,0.0
"Sangli","Total",100,26.9,4.4,64.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Sangli","Urban",100,25.3,2.4,77.6,0.0,105.3,0.0,0.0,0.0,25.3,2.4,77.6
"Adilabad","Rural",100,35.7,6.5,13.8,56.0,0.0,35.7,6.5,13.8,0.0,0.0,0.0
"Adilabad","Total",100,32.4,5.5,29.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Adilabad","Urban",100,23.5,2.8,70.7,0.0,97.0,0.0,0.0,0.0,23.5,2.8,70.7
"Nizamabad","Rural",100,19137372229.7415,109707.40499999998,750092.49,19138232029.6365,0.0,19137372229.7415,109707.40499999998,750092.49,0.0,0.0,0.0
"Nizamabad","Total",100,27078730774.056004,96950.73,1061355.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Nizamabad","Urban",100,55654602913.02374,56129.37,2181391.425,0.0,55656840433.81875,0.0,0.0,0.0,55654602913.02374,56129.37,2181391.425
"Karimnagar","Rural",100,48769909856.43462,192589.71899999998,1291483.9980000001,48771393930.15163,0.0,48769909856.43462,192589.71899999998,1291483.9980000001,0.0,0.0,0.0
"Karimnagar","Total",100,65882158928.86783,162379.56699999998,1744636.2780000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Karimnagar","Urban",100,120356151809.44685,67972.842,3187171.0360000003,0.0,120359406953.32484,0.0,0.0,0.0,120356151809.44685,67972.842,3187171.0360000003
"Medak","Rural",100,29258658769.20192,133464.67200000002,964585.584,29259756819.45792,0.0,29258658769.20192,133464.67200000002,964585.584,0.0,0.0,0.0
"Medak","Total",100,40575687161.063034,112231.65600000002,1337680.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Medak","Urban",100,77839073329.38625,36399.456,2566161.648,0.0,77841675890.49023,0.0,0.0,0.0,77839073329.38625,36399.456,2566161.648
"Hyderabad","Total",100,153165493380.94064,35489.90700000001,3884173.155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Hyderabad","Urban",100,153165493380.94064,35489.90700000001,3884173.155,0.0,153169413044.00266,0.0,0.0,0.0,153165493380.94064,35489.90700000001,3884173.155
"Rangareddy","Rural",100,122041273711.70235,116528.30200000001,2304082.335,122043694322.33936,0.0,122041273711.70235,116528.30200000001,2304082.335,0.0,0.0,0.0
"Rangareddy","Total",100,228371486899.5994,58264.151000000005,4311547.174000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Rangareddy","Urban",100,269332466122.37756,37077.187,5084871.359999999,0.0,269337588070.92456,0.0,0.0,0.0,269332466122.37756,37077.187,5084871.359999999
"Mahbubnagar","Rural",100,29404394384.12336,251287.736,725492.012,29405371163.87136,0.0,29404394384.12336,251287.736,725492.012,0.0,0.0,0.0
"Mahbubnagar","Total",100,43367374957.58976,226969.56799999997,1069999.392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Mahbubnagar","Urban",100,128295150916.20303,68901.47600000001,3165414.868,0.0,128298385232.54703,0.0,0.0,0.0,128295150916.20303,68901.47600000001,3165414.868
"Nalgonda","Rural",100,38828004480.75439,205839.731,1112930.071,38829323250.55639,0.0,38828004480.75439,205839.731,1112930.071,0.0,0.0,0.0
"Nalgonda","Total",100,49417460248.232864,181418.06800000003,1416456.4540000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Nalgonda","Urban",100,98834920496.46573,59309.753000000004,2832912.9080000003,0.0,98837812719.12674,0.0,0.0,0.0,98834920496.46573,59309.753000000004,2832912.9080000003
"Warangal","Rural",100,36644424762.65472,298568.96,1043235.0719999999,36645766566.686714,0.0,36644424762.65472,298568.96,1043235.0719999999,0.0,0.0,0.0
"Warangal","Total",100,53917890980.74113,245880.32000000004,1534995.7120000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Warangal","Urban",100,101666686883.59424,101864.704,2894362.6240000003,0.0,101669683110.92223,0.0,0.0,0.0,101666686883.59424,101864.704,2894362.6240000003
"Khammam","Rural",100,29266543149.206,145463.24000000002,1046216.38,29267734828.826004,0.0,29266543149.206,145463.24000000002,1046216.38,0.0,0.0,0.0
"Khammam","Total",100,37717844379.458,125881.65,1348332.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Khammam","Urban",100,66827881950.32602,61542.14000000001,2388953.9800000004,0.0,66830332446.44602,0.0,0.0,0.0,66827881950.32602,61542.14000000001,2388953.9800000004
"Srikakulam","Rural",100,9352736380.15488,94608.99,345998.592,9353176987.73688,0.0,9352736380.15488,94608.99,345998.592,0.0,0.0,0.0
"Srikakulam","Total",100,15490469629.63152,86499.648,573060.168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Srikakulam","Urban",100,48151978707.20364,45952.938,1781352.1260000002,0.0,48153806012.26765,0.0,0.0,0.0,48151978707.20364,45952.938,1781352.1260000002
"Vizianagaram","Rural",100,30.9,3.3,10.7,44.89999999999999,0.0,30.9,3.3,10.7,0.0,0.0,0.0
"Vizianagaram","Total",100,28.7,3.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Vizianagaram","Urban",100,20.0,1.9,66.4,0.0,88.30000000000001,0.0,0.0,0.0,20.0,1.9,66.4
"Visakhapatnam","Rural",100,39395589489.21094,137298.848,918186.046,39396644974.104935,0.0,39395589489.21094,137298.848,918186.046,0.0,0.0,0.0
"Visakhapatnam","Total",100,94438959850.30473,94392.95800000001,2201072.157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Visakhapatnam","Urban",100,153716435623.79034,47196.47900000001,3582641.815,0.0,153720065462.08435,0.0,0.0,0.0,153716435623.79034,47196.47900000001,3582641.815
"East Godavari","Rural",100,124863806101.39519,201017.544,2422519.1199999996,124866429638.05919,0.0,124863806101.39519,201017.544,2422519.1199999996,0.0,0.0,0.0
"East Godavari","Total",100,151164905684.45502,170091.768,2932794.4239999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"East Godavari","Urban",100,231927878141.52768,87623.032,4499700.408,0.0,231932465464.96768,0.0,0.0,0.0,231927878141.52768,87623.032,4499700.408
"West Godavari","Rural",100,91293240569.56883,188974.36800000002,2318872.974,91295748416.91083,0.0,91293240569.56883,188974.36800000002,2318872.974,0.0,0.0,0.0
"West Godavari","Total",100,100128070302.10776,169289.538,2543280.036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"West Godavari","Urban",100,137482350399.33374,86613.25200000001,3492088.842,0.0,137485929101.42776,0.0,0.0,0.0,137482350399.33374,86613.25200000001,3492088.842
"Krishna","Rural",100,114686691960.0705,198765.51200000002,2538777.6760000004,114689429503.25848,0.0,114686691960.0705,198765.51200000002,2538777.6760000004,0.0,0.0,0.0
"Krishna","Total",100,143664468220.44418,153591.532,3180248.1920000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Krishna","Urban",100,189784027620.75723,76795.766,4201180.140000001,0.0,189788305596.66324,0.0,0.0,0.0,189784027620.75723,76795.766,4201180.140000001
"Guntur","Rural",100,111091829041.80583,205288.146,2272833.045,111094307162.99683,0.0,111091829041.80583,205288.146,2272833.045,0.0,0.0,0.0
"Guntur","Total",100,141433038263.9765,171073.45500000002,2893585.2960000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Guntur","Urban",100,206176878415.22247,92868.447,4218182.619,0.0,206181189466.28845,0.0,0.0,0.0,206176878415.22247,92868.447,4218182.619
"Prakasam","Rural",100,29.8,4.2,28.0,62.0,0.0,29.8,4.2,28.0,0.0,0.0,0.0
"Prakasam","Total",100,28.2,3.7,37.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Prakasam","Urban",100,21.2,2.0,77.4,0.0,100.60000000000001,0.0,0.0,0.0,21.2,2.0,77.4
"Sri Potti Sriramulu Nellore","Rural",100,22395808735.23495,127432.95099999999,755707.035,22396691875.22095,0.0,22395808735.23495,127432.95099999999,755707.035,0.0,0.0,0.0
"Sri Potti Sriramulu Nellore","Total",100,34779373565.306046,109651.60900000001,1173568.5720000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Sri Potti Sriramulu Nellore","Urban",100,69207440326.92212,56307.583,2335282.9159999997,0.0,69209831917.42111,0.0,0.0,0.0,69207440326.92212,56307.583,2335282.9159999997
"Y.S.R.","Rural",100,23596502202.12924,74944.194,818621.1959999999,23597395767.519238,0.0,23596502202.12924,74944.194,818621.1959999999,0.0,0.0,0.0
"Y.S.R.","Total",100,37222651361.10528,60531.849,1291346.112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Y.S.R.","Urban",100,65721243809.45151,31707.159000000003,2280032.979,0.0,65723555549.5895,0.0,0.0,0.0,65721243809.45151,31707.159000000003,2280032.979
"Kurnool","Rural",100,45348351926.938446,133764.279,1118755.7880000002,45349604447.00545,0.0,45348351926.938446,133764.279,1118755.7880000002,0.0,0.0,0.0
"Kurnool","Total",100,66215166038.24707,113496.96399999999,1633545.589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Kurnool","Urban",100,119450187865.52263,56748.481999999996,2946867.601,0.0,119453191481.60562,0.0,0.0,0.0,119450187865.52263,56748.481999999996,2946867.601
"Anantapur","Rural",100,36642691795.3888,118353.29199999999,897852.56,36643708001.2408,0.0,36642691795.3888,118353.29199999999,897852.56,0.0,0.0,0.0
"Anantapur","Total",100,61293229912.28672,102028.70000000001,1501862.464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Anantapur","Urban",100,126916959764.02849,53054.924000000006,3109834.776,0.0,126920122653.72849,0.0,0.0,0.0,126916959764.02849,53054.924000000006,3109834.776
"Chittoor","Rural",100,22.4,3.7,19.6,45.7,0.0,22.4,3.7,19.6,0.0,0.0,0.0
"Chittoor","Total",100,20.2,3.0,37.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Chittoor","Urban",100,14.7,1.2,81.5,0.0,97.4,0.0,0.0,0.0,14.7,1.2,81.5
"Belgaum","Rural",100,38.5,4.7,18.5,61.7,0.0,38.5,4.7,18.5,0.0,0.0,0.0
"Belgaum","Total",100,35.1,3.9,32.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Belgaum","Urban",100,25.5,1.9,72.4,0.0,99.80000000000001,0.0,0.0,0.0,25.5,1.9,72.4
"Bagalkot","Rural",100,2571237087.4828806,98267.104,136062.14400000003,2571471416.7308807,0.0,2571237087.4828806,98267.104,136062.14400000003,0.0,0.0,0.0
"Bagalkot","Total",100,6713785728.42752,88818.344,355273.376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Bagalkot","Urban",100,15177441141.392,69920.82400000001,803144.6,0.0,15178314206.816,0.0,0.0,0.0,15177441141.392,69920.82400000001,803144.6
"Bijapur","Rural",100,32571176.45,17355.640000000003,12761.5,32601293.59,0.0,32571176.45,17355.640000000003,12761.5,0.0,0.0,0.0
"Bijapur","Total",100,117907658.74900001,15058.570000000002,46196.630000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Bijapur","Urban",100,387596999.755,7401.669999999999,151861.85,0.0,387756263.27500004,0.0,0.0,0.0,387596999.755,7401.669999999999,151861.85
"Bidar","Rural",100,2553083183.2000003,85165.0,149890.40000000002,2553318238.6000004,0.0,2553083183.2000003,85165.0,149890.40000000002,0.0,0.0,0.0
"Bidar","Total",100,6730855664.8,76648.5,395165.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Bidar","Urban",100,19757382360.899998,51099.0,1159947.2999999998,0.0,19758593407.199997,0.0,0.0,0.0,19757382360.899998,51099.0,1159947.2999999998
"Raichur","Rural",100,43.2,7.1,10.0,60.300000000000004,0.0,43.2,7.1,10.0,0.0,0.0,0.0
"Raichur","Total",100,39.9,6.2,20.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Raichur","Urban",100,30.9,3.6,50.4,0.0,84.89999999999999,0.0,0.0,0.0,30.9,3.6,50.4
"Koppal","Rural",100,2318253127.68,72275.84000000001,166790.4,2318492193.92,0.0,2318253127.68,72275.84000000001,166790.4,0.0,0.0,0.0
