,product_id,product_name,category,discounted_price,actual_price,discount_percentage,rating,rating_count
1116,B09GYBZPHF,Lifelong LLMG93 500 ,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|MixerGrinders,1149,2499,54,3.8,4383
1117,B0B4KPCBSH,IKEA Frother for Mil,"Home&Kitchen|Kitchen&HomeAppliances|Coffee,Tea&Espresso|CoffeeGrinders|ElectricGrinders",244,499,51,3.3,478
1118,B09CGLY5CX,Crompton Insta Comfo,"Home&Kitchen|Heating,Cooling&AirQuality|RoomHeaters|ElectricHeaters",1959,2400,18,4,237
1119,B09JN37WBX,Lint Remover Woolen ,"Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Irons,Steamers&Accessories|LintShavers",319,749,57,4.6,124
1120,B01I1LDZGA,Pigeon Kessel Multip,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|Kettles&HotWaterDispensers|ElectricKettles,1499,1775,16,3.9,14667
1121,B0BN2576GQ,C (DEVICE) Lint Remo,"Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Irons,Steamers&Accessories|LintShavers",469,1599,71,3.7,6
1122,B06XPYRWV5,Pigeon by Stovekraft,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|Pop-upToasters,1099,1795,39,4.2,4244
1123,B01N1XVVLC,Bajaj OFR Room Heate,"Home&Kitchen|Heating,Cooling&AirQuality|RoomHeaters|FanHeaters",9590,15999,40,4.1,1017
1124,B00O2R38C4,Luminous Vento Delux,"Home&Kitchen|Heating,Cooling&AirQuality|Fans|ExhaustFans",999,1490,33,4.1,12999
1125,B0B2CZTCL2,Wipro Vesta 1.8 litr,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|Kettles&HotWaterDispensers|Kettle&ToasterSets,1299,1999,35,3.8,311
1126,B00PVT30YI,Kitchen Mart Stainle,"Home&Kitchen|Kitchen&HomeAppliances|Coffee,Tea&Espresso|DripCoffeeMachines",292,499,41,4.1,4238
1127,B00SH18114,Ikea 903.391.72 Poly,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|VacuumSealers,160,299,46,4.6,2781
1128,B00E9G8KOY,HUL Pureit Germkill ,Home&Kitchen|Kitchen&HomeAppliances|WaterPurifiers&Accessories|WaterPurifierAccessories,600,600,0,4.1,10907
1129,B00H3H03Q4,HUL Pureit Germkill ,Home&Kitchen|Kitchen&HomeAppliances|WaterPurifiers&Accessories|WaterCartridges,1130,1130,0,4.2,13250
1130,B0756K5DYZ,Prestige Iris 750 Wa,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|MixerGrinders,3249,6295,48,3.9,43070
1131,B0188KPKB2,Preethi Blue Leaf Di,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|MixerGrinders,3599,9455,62,4.1,11828
1132,B091KNVNS9,Themisto 350 Watts E,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|EggBoilers,368,699,47,4.1,1240
1133,B075JJ5NQC,Butterfly Smart Mixe,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|MixerGrinders,3199,4999,36,4,20869
1134,B0B5KZ3C53,KENT Smart Multi Coo,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|Rice&PastaCookers,1599,2900,45,3.7,441
1135,B09NTHQRW3,InstaCuppa Portable ,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|HandBlenders,1999,2499,20,4.1,1034
1136,B008YW3CYM,USHA EI 1602 1000 W ,"Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Irons,Steamers&Accessories|Irons|DryIrons",616,1190,48,4.1,37126
1137,B07QHHCB27,KENT 16044 Hand Blen,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|HandBlenders,1499,2100,29,4.1,6355
1138,B0BMFD94VD,White Feather Portab,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|VacuumSealers,199,499,60,3.3,12
1139,B00HZIOGXW,Crompton IHL 152 150,"Home&Kitchen|Heating,Cooling&AirQuality|WaterHeaters&Geysers|ImmersionRods",610,825,26,4.1,13165
1140,B09CKSYBLR,InstaCuppa Rechargea,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|MiniFoodProcessors&Choppers,999,1499,33,4.1,1646
1141,B072J83V9W,Philips PowerPro FC9,"Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Vacuums&FloorCare|Vacuums|CanisterVacuums",8999,9995,10,4.4,17994
1142,B09MTLG4TP,SAIELLIN Electric Li,"Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Irons,Steamers&Accessories|LintShavers",453,999,55,4.3,610
1143,B097XJQZ8H,Cookwell Bullet Mixe,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|MixerGrinders,2464,6000,59,4.1,8866
1144,B00935MD1C,Prestige PRWO 1.8-2 ,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|Rice&PastaCookers,2719,3945,31,3.7,13406
1145,B0BR4F878Q,Swiffer Instant Elec,"Home&Kitchen|Heating,Cooling&AirQuality|WaterHeaters&Geysers|InstantWaterHeaters",1439,1999,28,4.8,53803
1146,B0B3G5XZN5,InstaCuppa Portable ,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|HandBlenders,2799,3499,20,4.5,546
1147,B07WKB69RS,Lifelong LLWH106 Fla,"Home&Kitchen|Heating,Cooling&AirQuality|WaterHeaters&Geysers|InstantWaterHeaters",2088,5550,62,4,5292
1148,B09DL9978Y,Hindware Atlantic Co,"Home&Kitchen|Heating,Cooling&AirQuality|WaterHeaters&Geysers|InstantWaterHeaters",2399,4590,48,4.1,444
1149,B06XMZV7RH,ATOM Selves-MH 200 G,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|DigitalKitchenScales,308,499,38,3.9,4584
1150,B09WMTJPG7,Crompton InstaBliss ,"Home&Kitchen|Heating,Cooling&AirQuality|WaterHeaters&Geysers|InstantWaterHeaters",2599,4400,41,4.1,14947
1151,B09ZK6THRR,Croma 1100 W Dry Iro,"Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Irons,Steamers&Accessories|Irons|DryIrons",479,1000,52,4.2,1559
1152,B07MP21WJD,Lint Roller with 40 ,"Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Irons,Steamers&Accessories|LintShavers",245,299,18,4.1,1660
1153,B09XB1R2F3,Portable Lint Remove,"Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Irons,Steamers&Accessories|LintShavers",179,799,78,3.5,132
1154,B08Y5QJXSR,atomberg Renesa 1200,"Home&Kitchen|Heating,Cooling&AirQuality|Fans|CeilingFans",3569,5190,31,4.3,28629
1155,B07WJXCTG9,Pigeon by Stovekraft,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|Kettles&HotWaterDispensers|ElectricKettles,699,1345,48,3.9,8446
1156,B09NBZ36F7,Usha CookJoy (CJ1600,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|InductionCooktop,2089,4000,48,4.2,11199
1157,B0912WJ87V,Reffair AX30 [MAX] P,Car&Motorbike|CarAccessories|InteriorAccessories|AirPurifiers&Ionizers,2339,4000,42,3.8,1118
1158,B0BMTZ4T1D,!!1000 Watt/2000-Wat,"Home&Kitchen|Heating,Cooling&AirQuality|RoomHeaters|FanHeaters",784,1599,51,4.5,11
1159,B07Z51CGGH,Eureka Forbes Wet & ,"Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Vacuums&FloorCare|Vacuums|Wet-DryVacuums",5499,9999,45,3.8,4353
1160,B0BDG6QDYD,Activa Heat-Max 2000,"Home&Kitchen|Heating,Cooling&AirQuality|RoomHeaters|FanHeaters",899,1990,55,4.1,185
1161,B00YQLG7GK,PHILIPS HL1655/00 Ha,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|HandBlenders,1695,1695,0,4.2,14290
1162,B00SMJPA9C,Bajaj DX-2 600W Dry ,"Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Irons,Steamers&Accessories|Irons|DryIrons",499,940,47,4.1,3036
1163,B0B9RN5X8B,V-Guard Zio Instant ,"Home&Kitchen|Heating,Cooling&AirQuality|WaterHeaters&Geysers|InstantWaterHeaters",2699,4700,43,4.2,1296
1164,B08QW937WV,Homeistic Applience™,"Home&Kitchen|Heating,Cooling&AirQuality|WaterHeaters&Geysers|InstantWaterHeaters",1448,2999,52,4.5,19
1165,B0B4PPD89B,Kitchenwell 18Pc Pla,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|VacuumSealers,79,79,0,4,97
1166,B08GM5S4CQ,Havells Instanio 10 ,"Home&Kitchen|Heating,Cooling&AirQuality|WaterHeaters&Geysers|StorageWaterHeaters",6990,14290,51,4.4,1771
1167,B00NM6MO26,Prestige PIC 16.0+ 1,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|InductionCooktop,2698,3945,32,4,15034
1168,B083M7WPZD,AGARO 33398 Rapid 10,"Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Vacuums&FloorCare|Vacuums|Wet-DryVacuums",3199,5999,47,4,3242
1169,B07GLSKXS1,KENT 16026 Electric ,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|Kettles&HotWaterDispensers|Kettle&ToasterSets,1199,1950,39,3.9,2832
1170,B09F6KL23R,SKYTONE Stainless St,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|MiniFoodProcessors&Choppers,1414,2799,49,4,1498
1171,B094G9L9LT,KENT 16088 Vogue Ele,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|Kettles&HotWaterDispensers|ElectricKettles,999,1950,49,3.8,305
1172,B09FZ89DK6,Eureka Forbes Superv,"Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Vacuums&FloorCare|Vacuums|CanisterVacuums",5999,9999,40,4.2,1191
1173,B0811VCGL5,Mi Air Purifier 3 wi,"Home&Kitchen|Heating,Cooling&AirQuality|AirPurifiers|HEPAAirPurifiers",9970,12999,23,4.3,4049
1174,B07FXLC2G2,Tata Swach Bulb 6000,Home&Kitchen|Kitchen&HomeAppliances|WaterPurifiers&Accessories|WaterFilters&Purifiers,698,699,0,4.2,3160
1175,B01LYU3BZF,Havells Ambrose 1200,"Home&Kitchen|Heating,Cooling&AirQuality|Fans|CeilingFans",2199,3190,31,4.3,9650
1176,B083RC4WFJ,PrettyKrafts Laundry,Home&Kitchen|HomeStorage&Organization|LaundryOrganization|LaundryBags,320,799,60,4.2,3846
1177,B09SFRNKSR,FABWARE Lint Remover,"Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Irons,Steamers&Accessories|LintShavers",298,499,40,4.4,290
1178,B07NRTCDS5,Brayden Fito Atom Re,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|JuicerMixerGrinders,1199,1499,20,3.8,2206
1179,B07SPVMSC6,Bajaj Frore 1200 mm ,"Home&Kitchen|Heating,Cooling&AirQuality|Fans|CeilingFans",1399,2660,47,4.1,9349
1180,B09H3BXWTK,Venus Digital Kitche,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|DigitalKitchenScales,599,2799,79,3.9,578
1181,B0073QGKAS,Bajaj ATX 4 750-Watt,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|Pop-upToasters,1499,1499,0,4.3,9331
1182,B08GJ57MKL,Coway Professional A,"Home&Kitchen|Heating,Cooling&AirQuality|AirPurifiers|HEPAAirPurifiers",14400,59900,76,4.4,3837
1183,B009DA69W6,KENT Gold Optima Gra,Home&Kitchen|Kitchen&HomeAppliances|WaterPurifiers&Accessories|WaterFilters&Purifiers,1699,1900,11,3.6,11456
1184,B099PR2GQJ,HOMEPACK 750W Radian,"Home&Kitchen|Heating,Cooling&AirQuality|RoomHeaters|ElectricHeaters",649,999,35,3.8,49
1185,B08G8H8DPL,Bajaj Rex 750W Mixer,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|MixerGrinders,3249,6375,49,4,4978
1186,B08VGM3YMF,Heart Home Waterproo,Home&Kitchen|HomeStorage&Organization|LaundryOrganization|LaundryBaskets,199,499,60,4.1,1996
1187,B08TTRVWKY,MILTON Smart Egg Boi,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|EggBoilers,1099,1899,42,4.3,1811
1188,B07T4D9FNY,iBELL SEK15L Premium,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|Kettles&HotWaterDispensers|ElectricKettles,664,1490,55,4,2198
1189,B07RX42D3D,Tosaa T2STSR Sandwic,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|SandwichMakers,260,350,26,3.9,13127
1190,B08WRKSF9D,V-Guard Divino 5 Sta,"Home&Kitchen|Heating,Cooling&AirQuality|WaterHeaters&Geysers|StorageWaterHeaters",6499,8500,24,4.4,5865
1191,B09R83SFYV,Akiara® - Makes life,Home&Kitchen|Kitchen&HomeAppliances|SewingMachines&Accessories|Sewing&EmbroideryMachines,1484,2499,41,3.7,1067
1192,B07989VV5K,Usha Steam Pro SI 37,"Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Irons,Steamers&Accessories|Irons|SteamIrons",999,1560,36,3.6,4881
1193,B07FL3WRX5,Wonderchef Nutri-ble,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|JuicerMixerGrinders,3299,6500,49,3.7,11217
1194,B0BPCJM7TB,WIDEWINGS Electric H,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|HandBlenders,259,999,74,4,43
1195,B08H673XKN,Morphy Richards Icon,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|MixerGrinders,3249,7795,58,4.2,4664
1196,B07DXRGWDJ,Philips Handheld Gar,"Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Irons,Steamers&Accessories|Irons|SteamIrons",4280,5995,29,3.8,2112
1197,B08243SKCK,Vedini Transparent E,Home&Kitchen|HomeStorage&Organization|LaundryOrganization|IroningAccessories|SprayBottles,189,299,37,4.2,2737
1198,B09SPTNG58,Crompton Sea Sapphir,"Home&Kitchen|Heating,Cooling&AirQuality|Fans|CeilingFans",1449,2349,38,3.9,9019
1199,B083J64CBB,Kuber Industries Wat,Home&Kitchen|HomeStorage&Organization|LaundryOrganization|LaundryBaskets,199,499,60,4,10234
1200,B08JV91JTK,JM SELLER 180 W 2021,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|HandMixers,474,1299,64,4.1,550
1201,B0BQ3K23Y1,Oratech Coffee Froth,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|HandBlenders,279,499,44,4.8,28
1202,B09MT94QLL,Havells Glaze 74W Pe,"Home&Kitchen|Heating,Cooling&AirQuality|Fans|CeilingFans",1999,4775,58,4.2,1353
1203,B07NKNBTT3,Pick Ur Needs® Lint ,"Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Irons,Steamers&Accessories|LintShavers",799,1230,35,4.1,2138
1204,B09KPXTZXN,Rico Japanese Techno,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|MiniFoodProcessors&Choppers,949,1999,53,4,1679
1205,B078HG2ZPS,Butterfly Smart Wet ,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|Mills&Grinders|WetGrinders,3657.66,5156,29,3.9,12837
1206,B07N2MGB3G,AGARO Marvel 9 Liter,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|OvenToasterGrills,1699,1999,15,4.1,8873
1207,B008LN8KDM,Philips GC1920/28 14,"Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Irons,Steamers&Accessories|Irons|SteamIrons",1849,2095,12,4.3,7681
1208,B08MZNT7GP,Havells OFR 13 Wave ,"Home&Kitchen|Heating,Cooling&AirQuality|RoomHeaters|FanHeaters",12499,19825,37,4.1,322
1209,B009P2L7CO,Bajaj DHX-9 1000W He,"Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Irons,Steamers&Accessories|Irons|DryIrons",1099,1920,43,4.2,9772
1210,B07YC8JHMB,Aquasure From Aquagu,Home&Kitchen|Kitchen&HomeAppliances|WaterPurifiers&Accessories|WaterFilters&Purifiers,8199,16000,49,3.9,18497
1211,B0BNQMF152,ROYAL STEP Portable ,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|JuicerMixerGrinders,499,2199,77,3.7,53
1212,B08J7VCT12,KENT 16068 Zoom Vacu,"Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Vacuums&FloorCare|Vacuums|HandheldVacuums",6999,14999,53,4.1,1728
1213,B0989W6J2F,ENEM Sealing Machine,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|VacuumSealers,1595,1799,11,4,2877
1214,B0B84KSH3X,Wipro Vesta 1200 Wat,"Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Irons,Steamers&Accessories|Irons|DryIrons",1049,1950,46,3.8,250
1215,B08HLC7Z3G,Inalsa Electric Kett,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|Kettles&HotWaterDispensers|Kettle&ToasterSets,1182,2995,61,4.2,5178
1216,B0BN6M3TCM,VRPRIME Lint Roller ,"Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Irons,Steamers&Accessories|LintShavers",499,999,50,4.6,79
1217,B01L6MT7E0,Philips AC1215/20 Ai,"Home&Kitchen|Heating,Cooling&AirQuality|AirPurifiers|HEPAAirPurifiers",8799,11995,27,4.1,4157
1218,B0B9F9PT8R,Eopora PTC Ceramic F,"Home&Kitchen|Heating,Cooling&AirQuality|RoomHeaters|ElectricHeaters",1529,2999,49,3.3,29
1219,B0883LQJ6B,Usha Goliath GO1200W,"Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Irons,Steamers&Accessories|Irons|DryIrons",1199,1690,29,4.2,4580
1220,B099Z83VRC,Wipro Vesta Electric,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|EggBoilers,1052,1790,41,4.3,1404
1221,B00S9BSJC8,Philips Viva Collect,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|Juicers,6499,8995,28,4.3,2810
1222,B0B4SJKRDF,Kitchenwell Multipur,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|DigitalKitchenScales|DigitalScales,239,239,0,4.3,7
1223,B0BM4KTNL1,FIGMENT Handheld Mil,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|HandBlenders,699,1599,56,4.7,1729
1224,B08S6RKT4L,Balzano High Speed N,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances,2599,4290,39,4.4,2116
1225,B09SZ5TWHW,Swiss Military VC03 ,"Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Vacuums&FloorCare|Vacuums|HandheldVacuums",1547,2890,46,3.9,463
1226,B0BLC2BYPX,Zuvexa USB Rechargea,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|HandBlenders,499,1299,62,4.7,54
1227,B00P0R95EA,Usha IH2415 1500-Wat,"Home&Kitchen|Heating,Cooling&AirQuality|WaterHeaters&Geysers|ImmersionRods",510,640,20,4.1,7229
1228,B07W4HTS8Q,ACTIVA Instant 3 LTR,"Home&Kitchen|Heating,Cooling&AirQuality|WaterHeaters&Geysers|InstantWaterHeaters",1899,3790,50,3.8,3842
1229,B078JBK4GX,Havells Instanio 1-L,"Home&Kitchen|Heating,Cooling&AirQuality|WaterHeaters&Geysers|InstantWaterHeaters",2599,4560,43,4.4,646
1230,B08S7V8YTN,Lifelong 2-in1 Egg B,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|EggBoilers,1199,3500,66,4.3,1802
1231,B07H5PBN54,INDIAS®™ Electro-Ins,"Home&Kitchen|Heating,Cooling&AirQuality|WaterHeaters&Geysers|InstantWaterHeaters",999,2600,62,3.4,252
1232,B07YCBSCYB,AmazonBasics Inducti,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|InductionCooktop,1999,3300,39,4.2,780
1233,B098T9CJVQ,Sui Generis Electric,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|HandBlenders,210,699,70,3.7,74
1234,B01KCSGBU2,Philips Air Purifier,"Home&Kitchen|Heating,Cooling&AirQuality|AirPurifiers|HEPAAirPurifiers",14499,23559,38,4.3,2026
1235,B095XCRDQW,Esquire Laundry Bask,Home&Kitchen|HomeStorage&Organization|LaundryOrganization|LaundryBaskets,950,1599,41,4.3,5911
1236,B09CTWFV5W,PHILIPS Air Fryer HD,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|DeepFatFryers|AirFryers,7199,9995,28,4.4,1964
1237,B0B7NWGXS6,Havells Bero Quartz ,"Home&Kitchen|Heating,Cooling&AirQuality|RoomHeaters|ElectricHeaters",2439,2545,4,4.1,25
1238,B07DZ986Q2,Philips EasyTouch Pl,"Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Irons,Steamers&Accessories|Irons|SteamIrons",7799,8995,13,4,3160
1239,B07KKJPTWB,"Brayden Chopro, Elec",Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|MiniFoodProcessors&Choppers,1599,1999,20,4.4,1558
1240,B071R3LHFM,Wonderchef Nutri-ble,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|MixerGrinders,2899,5500,47,3.8,8958
1241,B086X18Q71,Usha Janome Dream St,Home&Kitchen|Kitchen&HomeAppliances|SewingMachines&Accessories|Sewing&EmbroideryMachines,9799,12150,19,4.3,13251
1242,B07WVQG8WZ,Black+Decker Handhel,"Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Irons,Steamers&Accessories|Irons|SteamIrons",3299,4995,34,3.8,1393
1243,B0BFBNXS94,Personal Size Blende,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|HandBlenders,669,1499,55,2.3,13
1244,B071113J7M,Sujata Powermatic Pl,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|JuicerMixerGrinders,5890,7506,22,4.5,7241
1245,B09YLWT89W,Sure From Aquaguard ,Home&Kitchen|Kitchen&HomeAppliances|WaterPurifiers&Accessories|WaterFilters&Purifiers,9199,18000,49,4,16020
1246,B0814LP6S9,PrettyKrafts Laundry,Home&Kitchen|HomeStorage&Organization|LaundryOrganization|LaundryBaskets,351,1099,68,3.7,1470
1247,B07BKSSDR2,Dr Trust Electronic ,Health&PersonalCare|HomeMedicalSupplies&Equipment|HealthMonitors|WeighingScales|DigitalBathroomScales,899,1900,53,4,3663
1248,B09VGS66FV,Tesora - Inspired by,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|Kettles&HotWaterDispensers|Kettle&ToasterSets,1349,1850,27,4.4,638
1249,B07RCGTZ4M,AGARO Ace 1600 Watts,"Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Vacuums&FloorCare|Vacuums|Wet-DryVacuums",6236,9999,38,4.1,3552
1250,B0747VDH9L,INALSA Hand Blender ,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|HandBlenders,2742,3995,31,4.4,11148
1251,B08XLR6DSB,akiara - Makes life ,Home&Kitchen|Kitchen&HomeAppliances|SewingMachines&Accessories|Sewing&EmbroideryMachines,721,1499,52,3.1,2449
1252,B08H6CZSHT,Philips EasySpeed Pl,"Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Irons,Steamers&Accessories|Irons|SteamIrons",2903,3295,12,4.3,2299
1253,B07CVR2L5K,INALSA Electric Chop,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|MiniFoodProcessors&Choppers,1656,2695,39,4.4,6027
1254,B09J4YQYX3,Borosil Electric Egg,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|EggBoilers,1399,2290,39,4.4,461
1255,B0B2DD8BQ8,Wipro Vesta Grill 10,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|SandwichMakers,2079,3099,33,4.1,282
1256,B0123P3PWE,Rico IRPRO 1500 Watt,"Home&Kitchen|Heating,Cooling&AirQuality|WaterHeaters&Geysers|ImmersionRods",999,1075,7,4.1,9275
1257,B08HDCWDXD,Eureka Forbes Active,"Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Vacuums&FloorCare|Vacuums|HandheldVacuums",3179,6999,55,4,743
1258,B0836JGZ74,CSI INTERNATIONAL® I,"Home&Kitchen|Heating,Cooling&AirQuality|WaterHeaters&Geysers|InstantWaterHeaters",1049,2499,58,3.6,328
1259,B0BCKJJN8R,Hindware Atlantic Xc,"Home&Kitchen|Heating,Cooling&AirQuality|WaterHeaters&Geysers|InstantWaterHeaters",3599,7290,51,3.9,942
1260,B008P7IF02,Morphy Richards New ,"Home&Kitchen|Kitchen&HomeAppliances|Coffee,Tea&Espresso|EspressoMachines",4799,5795,17,3.9,3815
1261,B08CNLYKW5,Lifelong Power - Pro,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|MixerGrinders,1699,3398,50,3.8,7988
1262,B08C7TYHPB,iBELL Castor CTEK15L,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|Kettles&HotWaterDispensers|Kettle&ToasterSets,664,1490,55,4.1,925
1263,B08VJFYH6N,BAJAJ PYGMY MINI 110,"Home&Kitchen|Heating,Cooling&AirQuality|Fans|TableFans",948,1620,41,4.1,4370
1264,B08235JZFB,Crompton InstaGlide ,"Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Irons,Steamers&Accessories|Irons|DryIrons",850,1000,15,4.1,7619
1265,B078XFKBZL,Prestige Clean Home ,Home&Kitchen|Kitchen&HomeAppliances|WaterPurifiers&Accessories|WaterCartridges,600,640,6,3.8,2593
1266,B01M265AAK,Morphy Richards Aris,"Home&Kitchen|Heating,Cooling&AirQuality|RoomHeaters|ElectricHeaters",3711,4495,17,4.3,356
1267,B0B694PXQJ,Gadgetronics Digital,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|DigitalKitchenScales,799,2999,73,4.5,63
1268,B00B3VFJY2,HUL Pureit Germkill ,Home&Kitchen|Kitchen&HomeAppliances|WaterPurifiers&Accessories|WaterPurifierAccessories,980,980,0,4.2,4740
1269,B08W9BK4MD,Tom & Jerry Folding ,Home&Kitchen|HomeStorage&Organization|LaundryOrganization|LaundryBaskets,351,899,61,3.9,296
1270,B09X5HD5T1,Ikea Little Loved Co,"Home&Kitchen|Kitchen&HomeAppliances|Coffee,Tea&Espresso|MilkFrothers",229,499,54,3.5,185
1271,B08H6B3G96,Philips EasySpeed Pl,"Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Irons,Steamers&Accessories|Irons|SteamIrons",3349,3995,16,4.3,1954
